x_sin_lat,x_cos_lat,x_sin_lon,x_cos_lon,h_km,h_norm,latF_sin_0,latF_cos_0,latF_sin_1,latF_cos_1,latF_sin_2,latF_cos_2,lonF_sin_0,lonF_cos_0,lonF_sin_1,lonF_cos_1,lonF_sin_2,lonF_cos_2,lonF_sin_3,lonF_cos_3,hF_sin_0,hF_cos_0,hF_sin_1,hF_cos_1,hF_sin_2,hF_cos_2,y_log,dose_rate_uSvph,lat_deg,lon_deg,alt_tag,source_file,group_id
-0.984807753012208,0.17364817766693041,0.49999999999999994,0.8660254037844387,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,30.0,h10p0km,L0000.ANS,7
-0.984807753012208,0.17364817766693041,0.6427876096865393,0.766044443118978,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.984807753012208,0.17364817766693041,0.3420201433256689,-0.9396926207859083,-0.6427876096865396,0.7660444431189778,-0.9848077530122081,0.17364817766692972,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,40.0,h10p0km,L0000.ANS,7
-0.984807753012208,0.17364817766693041,0.766044443118978,0.6427876096865394,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.984807753012208,-0.1736481776669303,-0.34202014332566866,-0.9396926207859084,0.6427876096865391,0.7660444431189781,0.984807753012208,0.1736481776669307,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,50.0,h10p0km,L0000.ANS,7
-0.984807753012208,0.17364817766693041,0.8660254037844386,0.5000000000000001,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-0.8660254037844377,-0.5000000000000016,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,60.0,h10p0km,L0000.ANS,8
-0.984807753012208,0.17364817766693041,0.9396926207859083,0.3420201433256688,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.6427876096865395,-0.7660444431189779,-0.9848077530122081,0.17364817766692997,-0.342020143325668,-0.9396926207859086,0.6427876096865381,0.766044443118979,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,70.0,h10p0km,L0000.ANS,8
-0.984807753012208,0.17364817766693041,0.984807753012208,0.17364817766693041,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.3420201433256689,-0.9396926207859083,-0.6427876096865396,0.7660444431189778,-0.9848077530122081,0.17364817766692972,-0.34202014332566755,-0.9396926207859089,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,80.0,h10p0km,L0000.ANS,8
-0.984807753012208,0.17364817766693041,1.0,6.123233995736766e-17,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-9.797174393178826e-16,1.0,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,90.0,h10p0km,L0000.ANS,9
-0.984807753012208,0.17364817766693041,0.984807753012208,-0.1736481776669303,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.34202014332566866,-0.9396926207859084,0.6427876096865391,0.7660444431189781,0.984807753012208,0.1736481776669307,0.3420201433256694,-0.9396926207859081,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,100.0,h10p0km,L0000.ANS,9
-0.984807753012208,0.17364817766693041,0.9396926207859084,-0.3420201433256687,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.6427876096865393,-0.766044443118978,0.984807753012208,0.17364817766693044,0.34202014332566893,-0.9396926207859083,-0.6427876096865396,0.7660444431189778,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,110.0,h10p0km,L0000.ANS,9
-0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.8660254037844384,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,-0.8660254037844377,-0.5000000000000016,0.8660254037844405,-0.49999999999999684,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,120.0,h10p0km,L0000.ANS,10
-0.984807753012208,0.17364817766693041,0.766044443118978,-0.6427876096865394,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.984807753012208,-0.17364817766693033,0.3420201433256687,-0.9396926207859084,-0.6427876096865393,0.7660444431189781,-0.984807753012208,0.1736481776669305,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,130.0,h10p0km,L0000.ANS,10
-0.984807753012208,0.17364817766693041,0.6427876096865395,-0.7660444431189779,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.9848077530122081,0.17364817766692997,-0.342020143325668,-0.9396926207859086,0.6427876096865381,0.766044443118979,0.9848077530122075,0.1736481776669334,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,140.0,h10p0km,L0000.ANS,10
-0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,0.8660254037844385,-0.5000000000000003,-0.866025403784439,-0.4999999999999994,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,150.0,h10p0km,L0000.ANS,11
-0.984807753012208,0.17364817766693041,0.3420201433256689,-0.9396926207859083,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.6427876096865396,0.7660444431189778,-0.9848077530122081,0.17364817766692972,-0.34202014332566755,-0.9396926207859089,0.6427876096865374,0.7660444431189797,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,160.0,h10p0km,L0000.ANS,11
-0.984807753012208,0.17364817766693041,0.17364817766693028,-0.984807753012208,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.3420201433256686,0.9396926207859084,-0.642787609686539,0.7660444431189782,-0.9848077530122079,0.173648177666931,-0.34202014332566993,-0.939692620785908,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,170.0,h10p0km,L0000.ANS,11
-0.9659258262890683,0.25881904510252074,-1.745329251238221e-07,-0.9999999999999848,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,3.490658502476389e-07,0.999999999999939,6.981317004952352e-07,0.9999999999997563,1.3962634009901301e-06,0.9999999999990252,2.7925268019775384e-06,0.9999999999961009,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-179.99999,h10p0km,L0000.ANS,0
-0.9659258262890683,0.25881904510252074,-0.17364817766693028,-0.984807753012208,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.3420201433256686,0.9396926207859084,0.642787609686539,0.7660444431189782,0.9848077530122079,0.173648177666931,0.34202014332566993,-0.939692620785908,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-170.0,h10p0km,L0000.ANS,0
-0.9659258262890683,0.25881904510252074,-0.3420201433256689,-0.9396926207859083,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,-0.6427876096865374,0.7660444431189797,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-160.0,h10p0km,L0000.ANS,0
-0.9659258262890683,0.25881904510252074,-0.49999999999999994,-0.8660254037844387,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.866025403784439,-0.4999999999999994,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-150.0,h10p0km,L0000.ANS,1
-0.9659258262890683,0.25881904510252074,-0.6427876096865395,-0.7660444431189779,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.9848077530122081,0.17364817766692997,0.342020143325668,-0.9396926207859086,-0.6427876096865381,0.766044443118979,-0.9848077530122075,0.1736481776669334,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-140.0,h10p0km,L0000.ANS,1
-0.9659258262890683,0.25881904510252074,-0.766044443118978,-0.6427876096865394,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.984807753012208,-0.17364817766693033,-0.3420201433256687,-0.9396926207859084,0.6427876096865393,0.7660444431189781,0.984807753012208,0.1736481776669305,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-130.0,h10p0km,L0000.ANS,1
-0.9659258262890683,0.25881904510252074,-0.8660254037844387,-0.4999999999999998,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.8660254037844384,-0.5000000000000004,-0.8660254037844392,-0.4999999999999992,0.8660254037844377,-0.5000000000000016,-0.8660254037844405,-0.49999999999999684,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-120.0,h10p0km,L0000.ANS,2
-0.9659258262890683,0.25881904510252074,-0.9396926207859084,-0.3420201433256687,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.6427876096865393,-0.766044443118978,-0.984807753012208,0.17364817766693044,-0.34202014332566893,-0.9396926207859083,0.6427876096865396,0.7660444431189778,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-110.0,h10p0km,L0000.ANS,2
-0.9659258262890683,0.25881904510252074,-0.984807753012208,-0.1736481776669303,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,0.34202014332566866,-0.9396926207859084,-0.6427876096865391,0.7660444431189781,-0.984807753012208,0.1736481776669307,-0.3420201433256694,-0.9396926207859081,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-100.0,h10p0km,L0000.ANS,2
-0.9659258262890683,0.25881904510252074,-1.0,6.123233995736766e-17,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,-1.2246467991473532e-16,-1.0,2.4492935982947064e-16,1.0,4.898587196589413e-16,1.0,9.797174393178826e-16,1.0,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-75.0,-90.0,h10p0km,L0000.ANS,3
-0.9659258262890683,0.25881904510252074,-0.984807753012208,0.17364817766693041,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,-0.3420201433256689,-0.9396926207859083,0.6427876096865396,0.7660444431189778,0.9848077530122081,0.17364817766692972,0.34202014332566755,-0.9396926207859089,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6111776182354061,1.8426,-75.0,-80.0,h10p0km,L0000.ANS,3
-0.9659258262890683,0.25881904510252074,-0.9396926207859083,0.3420201433256688,8.000085343997268,-1.3333191091115688,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,-0.8660254037844385,-0.5000000000000003,-0.6427876096865395,-0.7660444431189779,0.9848077530122081,0.17364817766692997,0.342020143325668,-0.9396926207859086,-0.6427876096865381,0.766044443118979,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.49996130027880675,0.8659807143133964,-0.5000773964470496,0.6111776182354061,1.8426,-75.0,-70.0,h10p0km,L0000.ANS,3
